"hotel_id","content"
"102268044","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This hotel is located in Moscow. The nearest airport is Moskau - Sheremeteyevo (SVO).</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">The hotel welcomes guests in a 9-storey building with a lift and 105 non-smoking rooms. The friendly staff at the reception desk are happy to answer any questions. A baggage storage service and a safe are available. Wireless internet access (no extra charge) is provided to guests. Guests can learn more about excursions at the tour desk. The hotel has wheelchair-accessible facilities. Additional facilities include a TV room. Guests arriving by car can park their vehicles in the car park. Other services include a transfer service, translation services, room service, a laundry service, a hairdresser, a coin-operated laundry and a page service. Complimentary newspapers are available.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">Rooms feature a kitchen and a bathroom, and air conditioning ensures just the right temperature. A safe, a minibar and a desk are also available. Additional features include a refrigerator, a mini fridge and a tea/coffee station. Equipped with a telephone, a television with satellite and pay-per-view channels, a DVD player and WiFi (no extra charge), the rooms provide many ways for guests to stay connected and entertained. Guests can take advantage of the nightly turndown service. A selection of pillows ensures a comfortable stay. A hairdryer and bathrobes are available in the bathrooms, which are equipped with a bidet. For extra comfort in the bathrooms, guests are offered cosmetic products. Family rooms are available for parents with children.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">A refreshing swim in the indoor pool complex is a great way to unwind. The hot tub in the pool area promises pure relaxation. There are many ways to relax or stay active at the hotel, including a gym, a spa, a sauna and a hammam. A nightclub offers fun and entertainment. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">Dining facilities include a restaurant, a dining room and a bar. A delicious breakfast provides energy for the rest of the day.</div><div class=""hotel-description-title"">Payment</div>
<div class=""hotel-description-content"">The following credit cards are accepted: American Express, VISA, Diners Club, JCB and MasterCard.</div>"
"102269330","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This hotel is located in Nyaung Shwe. The nearest airport is Chiang Mai (CNX).</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">Guests have a choice of 97 rooms. The friendly staff at the reception desk are happy to answer any questions. Services such as a baggage storage service and a safe ensure a comfortable stay. Wireless internet access is provided in public areas (no extra charge). The tour desk offers assistance with booking excursions. Wheelchair-accessible facilities are available. A garden provides extra space for rest and relaxation in the open air. Additional facilities include a library. Parking spaces are available to guests travelling by car (no extra charge). Other services include a transfer service, room service, a coin-operated laundry and a page service. The conference room is available for conferences, lectures and meetings.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">Rooms are equipped with air conditioning. A balcony is among the standard amenities of some rooms. A safe, a minibar and a desk are also available. Additional features include a mini fridge and a tea/coffee station. An ironing set is provided for guests' convenience. A telephone, satellite television and WiFi are provided as well. Guests can take advantage of the nightly turndown service. Slippers are included. A hairdryer and bathrobes are available in the bathrooms, which are equipped with a shower and a bathtub. For extra comfort in the bathrooms, guests are offered cosmetic products. Guests can also book wheelchair-friendly rooms with wheelchair-accessible bathrooms.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">Guests can enjoy a selection of sport and entertainment options. Guests can enjoy a refreshing swim in the outdoor pool area. Fine weather can be enjoyed on the terrace. There are many ways to relax or stay active at the hotel, including a gym and a spa. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">Various dining options are available, including a restaurant, a dining room and a bar. Bed and breakfast is offered as a catering option.</div><div class=""hotel-description-title"">Payment</div>
<div class=""hotel-description-content"">The following credit cards are accepted: VISA and MasterCard.</div>"
"102269584","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This club warmly welcomes guests in Porto das Galinhas.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">The friendly staff at the reception desk are happy to answer any questions. A business centre is available to guests. Wireless internet access allows guests to stay connected while on holiday. Guests arriving by car can park their vehicles in the car park.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">Rooms are equipped with air conditioning. Guests have a sea view from the balcony or terrace, which are standard features of some rooms. Rooms include a double bed. A minibar is provided. A TV and WiFi ensure optimal comfort. Bathrooms are equipped with a shower and include a hairdryer.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">Guests can enjoy a refreshing swim in the outdoor pool area. There are many ways to relax or stay active at the hotel, including a gym, a spa, a sauna and massage treatments. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">The dining area includes a restaurant and a bar. A generous breakfast buffet guarantees a great start to the day.</div>"
"102271743","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This hotel is located in Dakar.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">This hotel has a lift and a reception desk. The hotel provides a baggage storage service, a safe, a conference room, a business centre and a coin-operated laundry. Wireless internet access is provided in public areas (no extra charge). The tour desk offers assistance with booking excursions. Parking spaces are available to guests travelling by car (no extra charge). Complimentary newspapers are available.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">A number of amenities provide extra comfort during a stay at the hotel.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">Guests can enjoy a refreshing swim in the outdoor pool area. Fine weather can be enjoyed on the terrace. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">There is a restaurant on the premises.</div>"
"102272123","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">Perfect for business travellers as well as families, this beach hotel is located right in the heart of Dubai. The hotel is located just steps from nightlife and shopping.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">The hotel has a lift and features 566 rooms. Multilingual staff at the reception desk in the lobby are happy to answer any questions. A baggage storage service, a safe and a cash machine are available. Wireless internet access is provided in public areas (no extra charge). The tour desk offers assistance with booking excursions. Wheelchair-accessible facilities are available. A number of shops, including a souvenir shop, are great for shopping or just browsing. A garden provides extra space for rest and relaxation in the open air. Guests arriving by car can park their vehicles in the car park for no extra charge. Further services include a transfer service, room service, a laundry service, a hairdresser, a coin-operated laundry, a page service, a hotel doctor and a hotel shuttle bus. Daily newspapers will keep you informed. A business centre with fax machine and photocopier is available. 7 conference rooms are available for lectures, presentations and meetings.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">Rooms feature a living room and a bathroom. Central heating ensures comfortable temperatures. Rooms have a double bed or a sofa bed. Separate bedrooms are available. Children's beds can be provided at no extra charge upon request. A minibar is also available for a fee. Additional features include a tea/coffee station and a dishwasher. A flatscreen television with satellite channels, a radio and WiFi (no extra charge) are provided as well. Guests can stay up-to-date thanks to the daily newspaper provided. Bathrooms are equipped with a bathtub and a vanity mirror. For extra comfort in the bathrooms, guests are offered cosmetic products. Bathrooms with wheelchair access can also be booked.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">Going for a swim at the pool complex, which includes indoor and outdoor areas, is a great way to relax. A short break or an entire afternoon on the sun terrace, which features sun loungers and parasols, is time well spent. There is a poolside snack bar as well. Leisure activities and facilities at the hotel include a gym. For a fee, guests can also enjoy a spa, a hammam and a beauty salon. Entertainment options and leisure facilities include a kids' club and live music. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">The dining area includes a bar. Delicious specialities await guests in 3 non-smoking, air-conditioned restaurants. Refreshing drinks at the beach bar are a perfect way to enjoy warm weather. The hotel offers a wide range of catering options. Half board and all-inclusive can be booked. Breakfast, lunch and dinner are available. Gluten-free meals, vegetarian dishes and halal food are available. The chefs will also prepare children's meals for an additional charge. The hotel also offers snacks. The drinks menu includes a variety of alcoholic and non-alcoholic beverages, as well as international brands.</div>"
"102272728","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This hotel warmly welcomes guests in Cambutal. For those in need of an adults-only holiday, it provides everything needed for a pleasant stay.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">The friendly staff at the reception desk are happy to answer any questions. Services and facilities include a baggage storage service, a safe, a library, a transfer service, a conference room, a business centre and a coin-operated laundry. Wireless internet access (no extra charge) allows guests to stay connected while on holiday. The tour desk offers assistance with booking excursions. The hotel has wheelchair-accessible facilities. There are a number of shops as well. A garden provides extra space for rest and relaxation in the open air. Parking spaces are available to guests travelling by car (no extra charge). A bicycle hire service (no extra charge) gives guests the opportunity to explore the surrounding area independently.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">Air conditioning ensures that rooms maintain comfortable temperatures. A balcony is included as standard in some rooms. A safe and a minibar are also available. Extra comforts include a refrigerator. WiFi comes as standard in the rooms. Bathrooms are equipped with a shower. Wheelchair-friendly rooms can be booked.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">The outdoor pool complex provides invigorating refreshment. Comfortable sun loungers are available on the terrace. There are many ways to relax or stay active at the hotel, including cycling/mountain biking, surfing, kayaking, a gym, yoga, a spa and massage treatments. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">The dining area includes a restaurant and a café. A delicious breakfast provides energy for the rest of the day.</div>"
"102273078","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This hotel warmly welcomes guests in Campos do Jordão.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">Guests can enjoy the pleasant ambience of one of the 9 rooms. The friendly staff at the reception desk are happy to answer any questions. To ensure guests a comfortable and relaxing stay, the hotel provides various services and facilities, including 24-hour room service, a laundry service and a coin-operated laundry. Wireless internet access is provided in public areas (no extra charge). The tour desk offers assistance with booking excursions. Wheelchair-accessible facilities are available. A garden provides extra space for rest and relaxation in the open air. Parking spaces are available to guests travelling by car (no extra charge). Services include a hotel shuttle bus. Complimentary newspapers are available.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">An extra bed is available for a fee. A minibar is provided. Additional features include a refrigerator and a tea/coffee station. Some rooms are equipped with a telephone, satellite television, a DVD player and WiFi (no extra charge). A hairdryer and bathrobes are on hand in the bathrooms for everyday use. For extra comfort in the bathrooms, guests are offered cosmetic products. Some of the wheelchair-friendly rooms have a wheelchair-accessible bathroom.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">A dip in the refreshing outdoor pool is not to be missed. Even on grey days, guests can always go for a swim in the indoor pool. Guests can treat themselves to refreshing drinks at the poolside snack bar and a relaxing soak in the hot tub. Sun loungers and parasols on the terrace invite guests to relax and unwind. There are many ways to relax or stay active at the hotel, including a gym and a spa. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">The dining area includes a restaurant and a café. A fortifying breakfast is served daily.</div><div class=""hotel-description-title"">Payment</div>
<div class=""hotel-description-content"">All major credit cards, including American Express, VISA, Diners Club and MasterCard, are accepted for payment.</div>"
"102273929","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This hotel warmly welcomes guests in Sechelt. For those in need of an adults-only holiday, it provides everything needed for a pleasant stay.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">8 rooms are available to guests in a 3-storey main building and 5 auxiliary buildings. The friendly staff at the reception desk are happy to answer any questions. The hotel provides a playroom, a library, a hairdresser and a business centre. Wireless internet access is provided in public areas (no extra charge). The tour desk offers assistance with booking excursions. A garden provides extra space for rest and relaxation in the open air. Parking spaces are available to guests travelling by car (no extra charge). Complimentary newspapers are available.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">Air conditioning and a fan ensure that rooms maintain comfortable temperatures. A balcony or terrace is among the standard amenities in the rooms. A desk is provided. Additional features include a microwave and a tea/coffee station. An ironing set is provided for guests' convenience. A flatscreen television with cable and pay-per-view channels and WiFi (no extra charge) are provided as well. Slippers are included. A hairdryer and bathrobes are available in the bathrooms, which are equipped with a shower and a bathtub. For extra comfort in the bathrooms, guests are offered cosmetic products.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">The hotel provides a number of options for sport and leisure. Fine weather can be enjoyed on the terrace. The hot tub in the pool area promises pure relaxation. There are many ways to relax or stay active at the hotel, including a spa and a steam bath. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">A delicious breakfast provides energy for the rest of the day.</div><div class=""hotel-description-title"">Payment</div>
<div class=""hotel-description-content"">The following credit cards are accepted at the hotel: VISA, Diners Club and MasterCard.</div>"
"102274191","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This beachfront resort is located on Pearl Jumeira, over 52.000 sqm on a private beach.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">The resort has a lift and features 195 rooms. The friendly staff at the reception desk are happy to answer any questions. Amenities include a baggage storage service and a safe. Wireless internet access in public areas (no extra charge) allows guests to stay connected. The tour desk offers assistance with booking excursions. The complex has wheelchair-accessible facilities. There are a number of shops, including a souvenir shop. Additional facilities include a playroom. Guests arriving by car can park their vehicles in the garage or in the car park (no extra charge). Further services and facilities include a babysitting service (for a fee), a transfer service, 24-hour room service, a laundry service, a hairdresser and a hotel doctor. Complimentary newspapers are available.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">Rooms feature a living area and a bathroom, and air conditioning ensures just the right temperature. Guests can enjoy the sea view from a balcony or terrace. Separate bedrooms are available. Children's beds and extra beds can be requested for younger guests. A safe, a minibar and a desk are also available. Guests will also find a tea/coffee station included among the standard features. An ironing set is provided for guests' convenience. Other features include a telephone, a flatscreen television with cable channels, a radio and WiFi (no extra charge). A turndown service provides guests with additional comfort in the evening hours. Slippers are included. The bathrooms have a shower and a bathtub. A hairdryer, a vanity mirror and bathrobes are available for daily use. For extra comfort in the bathrooms, guests are offered cosmetic products. Guests can also book wheelchair-friendly rooms with wheelchair-accessible bathrooms. The resort has non-smoking rooms.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">An invigorating dip in one of the 2 outdoor pools is always worthwhile. A hot tub invites guests to soothe their muscles, and a poolside snack bar will take care of any hungry bellies. A short break or an entire afternoon on the sun terrace, which features sun loungers and parasols, is time well spent. For guests who wish to keep active, tennis, beach volleyball and fishing are available. With jet skiing, banana boat rides, kayaking and snorkelling available, fans of water sports will have plenty to choose from. The fitness rooms are perfect for a comprehensive workout. Various wellness options are available at the resort, including a spa, a sauna, a steam bath, a hammam, a beauty salon, massage treatments, anti-ageing treatments and Ayurveda treatments. A nightclub offers fun and entertainment. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">Various dining options are available, including a restaurant, a café and a bar. Half board is offered as a catering option. Breakfast, lunch and dinner are available. Gluten-free meals and vegetarian dishes can be prepared on request. The complex also offers snacks. The resort offers a selection of alcoholic and non-alcoholic beverages.</div><div class=""hotel-description-title"">Payment</div>
<div class=""hotel-description-content"">The resort accepts the following credit cards: American Express, VISA, Diners Club, JCB and MasterCard.</div>"
"102274506","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This hotel is located in the heart of Alaçatı.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">The friendly staff at the reception desk are happy to answer any questions. Wireless internet access is provided in public areas. A garden provides extra space for rest and relaxation in the open air. Guests arriving by car can park their vehicles in the car park.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">Air conditioning ensures that rooms maintain comfortable temperatures. A balcony or terrace is among the standard features of some rooms. Guests are sure to get a good night's sleep in the double bed. Separate bedrooms can be booked. Some rooms feature a minibar, an ironing set and WiFi. A hairdryer is provided in the bathrooms. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">A generous breakfast buffet is served daily.</div>"
"102275777","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This hotel warmly welcomes guests in Praia de Tremembé.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">The friendly staff at the reception desk are happy to answer any questions. Services and facilities include a baggage storage service and a coin-operated laundry. Wireless internet access (no extra charge) allows guests to surf the internet and catch up on email. The tour desk offers assistance with booking excursions. Parking spaces are available to guests travelling by car (no extra charge).</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">A number of amenities provide extra comfort during a stay at the hotel.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">Guests can enjoy a selection of sport and entertainment options. Guests can enjoy a refreshing swim in the outdoor pool area. Guests can relax and enjoy the sun loungers and parasols provided. Guests can enjoy indoor activities, including billiards. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">There is a restaurant on the premises. A delicious breakfast provides energy for the rest of the day.</div>"
"102277154","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This hotel is located in Bolu.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">12 rooms are available to guests at this hotel, which includes a lift and a reception desk. To ensure guests a comfortable and relaxing stay, the hotel provides various services and facilities, including 24-hour room service, a conference room and a smoking area. Wireless internet access is provided in public areas (no extra charge). The hotel has wheelchair-accessible facilities. Guests arriving by car can park their vehicles in the car park for no extra charge.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">There is no additional charge for an extra bed. Valuables can be securely stored in a safe for an additional charge. Extra comforts include a refrigerator. Other features include a telephone, satellite television and WiFi (no extra charge). Guests will also find slippers in their rooms. A hairdryer and bathrobes are on hand in the bathrooms for everyday use. For extra comfort in the bathrooms, guests are offered cosmetic products. Some of the wheelchair-friendly rooms have a wheelchair-accessible bathroom.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">Guests can enjoy a selection of sport and entertainment options. There are many ways to relax or stay active at the hotel, including a gym, a spa and a hammam. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">Meals are served in 2 restaurants. A delicious breakfast provides energy for the rest of the day.</div><div class=""hotel-description-title"">Payment</div>
<div class=""hotel-description-content"">The following credit cards are accepted: VISA and MasterCard.</div>"
